video_id,file_name,chunk_name,official_source_path,official_revision,original_label,three_class_label,duration_ffprobe,sha256,relative_selected_path,replacement_used,replacement_for
emotion:00000299.mp4,00000299.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,13.033333,065a6e27d2b802f65c8124b33f11c7f6f063b9e1da6563cf837becd35b4d87cd,neutral/neutral/neutral_neutral_0849_00000299.mp4,False,
emotion:00000300.mp4,00000300.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,7.611342,ecfded22cbde2ba685d542bddabb146d85d7af78c4d1f26810636937cce1b33c,neutral/neutral/neutral_neutral_0850_00000300.mp4,False,
emotion:00000301.mp4,00000301.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,14.949888,237d7702713a2a2a64caca2fbdc9cce467840df776bb532f78c1b878a32230d2,neutral/neutral/neutral_neutral_0851_00000301.mp4,False,
emotion:00000308.mp4,00000308.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,59.333333,87f10ec7f049b2db9aed4888a903623d76dddcf0ac0889b3c4463fadb1c2b7b6,neutral/neutral/neutral_neutral_0852_00000308.mp4,False,
emotion:00000315.mp4,00000315.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,34.233333,4ff4cf753137c209e02d838e5a12cd231949e2d8cff48ce45cfc80747eb0e89c,neutral/neutral/neutral_neutral_0853_00000315.mp4,False,
emotion:00000317.mp4,00000317.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,9.233333,6c13dd2734d8ced7e63799f7add598e97447063a0b60f44f9d4f17f943e4b34f,neutral/neutral/neutral_neutral_0854_00000317.mp4,False,
emotion:00000318.mp4,00000318.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,10.033333,20dcc3164b5628383f809c282af6b8e7c27e71fd75eac64440115e664935e8b0,neutral/neutral/neutral_neutral_0855_00000318.mp4,False,
emotion:00000328.mp4,00000328.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,9.533333,2a64343d3f4c70055f63f2506ae8dab788656d7c43396746ffe57c9c1afca829,neutral/neutral/neutral_neutral_0856_00000328.mp4,False,
emotion:00000329.mp4,00000329.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,9.533333,0f07f379191028191ab0d10d0be55f4d68aee242235eeda9e92c3ee8b9aeac02,neutral/neutral/neutral_neutral_0857_00000329.mp4,False,
emotion:00000331.mp4,00000331.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,13.9,82f1e07ca6a7bb147e61bf1a9cb8d549edcdc05663e6c32d8cfb68336ce84f8b,neutral/neutral/neutral_neutral_0858_00000331.mp4,False,
emotion:00000332.mp4,00000332.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,20.687007,eb79fc772287b9f0428a2d77f70f9237adea0bb2e9a3bf5ec3fc20d9d8e01aad,neutral/neutral/neutral_neutral_0859_00000332.mp4,False,
emotion:00000335.mp4,00000335.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,11.666667,56e92ded2d05a4a62ab24f776b7d5620e8dfb7e6f8b698b5255e212bf05ac482,neutral/neutral/neutral_neutral_0860_00000335.mp4,False,
emotion:00000337.mp4,00000337.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,15.633333,ec31fcc9f0ce7f77c2a7e590a2224e02094d8da74b93a58f58982d6d6f5d9427,neutral/neutral/neutral_neutral_0861_00000337.mp4,False,
emotion:00000341.mp4,00000341.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,15.116009,f2ddb768ffcdf8a9fe15b1d100977d56aa55403110916cf18c071420dcbb1245,neutral/neutral/neutral_neutral_0862_00000341.mp4,False,
emotion:00000343.mp4,00000343.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,44.559002,344d4dc905aae2e5e08ad62c5dee5edc07275763fcf9d966bac6a60267c2d68b,neutral/neutral/neutral_neutral_0863_00000343.mp4,False,
emotion:00000346.mp4,00000346.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,15.557007,fd89d58558af05e2b195c6fcf63a105677c8b13cd9e97ee7cac6eabdec8b82b4,neutral/neutral/neutral_neutral_0864_00000346.mp4,False,
emotion:00000352.mp4,00000352.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,10.391178,ba9dd20c4d66824c2ac9dda6c6b458a054892068cd1ce85953e49d29ff3b9479,neutral/neutral/neutral_neutral_0865_00000352.mp4,False,
emotion:00000356.mp4,00000356.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,12.746079,61b7bb74362dd7ef347d687ebd2cc92bd4d33e8b3d3d29ef80d0c121e32c28ce,neutral/neutral/neutral_neutral_0866_00000356.mp4,False,
emotion:00000360.mp4,00000360.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,59.95,00578fcb42a2b5f75aab7c6b80c2ae3b166709c894bd94a5a7de9d27eeb2ce0c,neutral/neutral/neutral_neutral_0867_00000360.mp4,False,
emotion:00000362.mp4,00000362.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,15.166667,143d2b0a9b5514528c9fc89de653b0dc044fb857eb8c0aeee4da2879f4aa40e3,neutral/neutral/neutral_neutral_0868_00000362.mp4,False,
emotion:00000364.mp4,00000364.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,15.1,4235e78fab72738cf98f01ef60175b67f613f04cfb93e2a0a2752972e5d59704,neutral/neutral/neutral_neutral_0869_00000364.mp4,False,
emotion:00000381.mp4,00000381.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,16.935402,03e4a5acbfb05c3ebc4dc9740fe37326790da58c6690d726e2520341f58152a8,neutral/neutral/neutral_neutral_0870_00000381.mp4,False,
emotion:00000382.mp4,00000382.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,27.005011,cc18a3d3df8a889e218e4a0d6b24fb73d4e78b7ddad27152404d8170f27a2b18,neutral/neutral/neutral_neutral_0871_00000382.mp4,False,
emotion:00000398.mp4,00000398.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,9.8,865e4d6723c9fe7dc154ed3c57a92785a763f812476e26328733eb0966350043,neutral/neutral/neutral_neutral_0872_00000398.mp4,False,
emotion:00000400.mp4,00000400.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,15.046009,976e4e3dc68bfd641b569cbc497c89c8985a30341ca07a4fd40abff55d92c2da,neutral/neutral/neutral_neutral_0873_00000400.mp4,False,
emotion:00000401.mp4,00000401.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,15.873016,50a3442ecd5e8adac3ae19ac5e77c48d5632fa757610299caaa15814d5cb0c2a,neutral/neutral/neutral_neutral_0874_00000401.mp4,False,
emotion:00000402.mp4,00000402.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,14.489002,98c84462de0d257f659c9e523b059708be1c65da33b792ec7beeba63c7013987,neutral/neutral/neutral_neutral_0875_00000402.mp4,False,
emotion:00000410.mp4,00000410.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,8.103991,28617becb80cc825a6d1f3ffefeb86e0c4d8ce5c1030c6cae57cf140be14e99c,neutral/neutral/neutral_neutral_0876_00000410.mp4,False,
emotion:00000413.mp4,00000413.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,11.533333,fb4d2b9026f5d5020b9cf139b9e10a52fd7b2ed605e0c123d432ab5840b49f55,neutral/neutral/neutral_neutral_0877_00000413.mp4,False,
emotion:00000417.mp4,00000417.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,9.533333,a077b45cf25902a96b81847a3b166030ca6ba898729eb90a00656a8ea48736ec,neutral/neutral/neutral_neutral_0878_00000417.mp4,False,
emotion:00000423.mp4,00000423.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,6.284053,9b0c16a4fecf83f68f2015a935752b107270783fc3dd43a6a9bc4b01ffaf0d92,neutral/neutral/neutral_neutral_0879_00000423.mp4,False,
emotion:00000424.mp4,00000424.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,9.821995,0411e5b460300866505719a9dea9b6779d4e3a66eec049a65a96f37304506205,neutral/neutral/neutral_neutral_0880_00000424.mp4,False,
emotion:00000429.mp4,00000429.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,31.466667,1c13b710e5b814de38e5be4c1da7c9ac764788c131bf9704441947b32ef1700e,neutral/neutral/neutral_neutral_0881_00000429.mp4,False,
emotion:00000430.mp4,00000430.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,13.9,00224b88dc6fe68eb437671ee9ac7d8fbc0119e91294d7b5d24353ce2ed2a4f6,neutral/neutral/neutral_neutral_0882_00000430.mp4,False,
emotion:00000432.mp4,00000432.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,14.933333,20a35cfcd1ae635a5ceed764a0be4ede7025376ebb6e1d7ebf7db81860e1a7fe,neutral/neutral/neutral_neutral_0883_00000432.mp4,False,
emotion:00000433.mp4,00000433.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,11.016667,658800238576cab418056c5d16ec2b818b42d3545310306a9078a672ce37a018,neutral/neutral/neutral_neutral_0884_00000433.mp4,False,
emotion:00000434.mp4,00000434.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,40.983333,4d58f7f19ba86638d4ecc70c13ad53e9b819a3ac5cbd9dc9090b67303162887b,neutral/neutral/neutral_neutral_0885_00000434.mp4,False,
emotion:00000438.mp4,00000438.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Neutral,neutral,15.166667,22c54aa11d48981659e9f4bf3dded02d1924a339dc5a03a34828a4db76607fb1,neutral/neutral/neutral_neutral_0886_00000438.mp4,False,
emotion:00031933.mp4,00031933.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Fear,negative,26.933333,5369d2a8fe654dd8f122945b99697a1948221908dcbbdcc71044be89be8d8939,negative/fear/negative_fear_0887_00031933.mp4,False,
emotion:00031937.mp4,00031937.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Fear,negative,38.033333,6039bae6cb4ff272c1d468a75e3356d770340d8a41383d699582e53a708f7014,negative/fear/negative_fear_0888_00031937.mp4,False,
emotion:00031939.mp4,00031939.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Fear,negative,46.485011,3c5de99db9a823bb5f7512138f389bb7d34cbffd83d68e94d4d7219d007b65a3,negative/fear/negative_fear_0889_00031939.mp4,False,
emotion:00031944.mp4,00031944.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Fear,negative,44.0,54cd521d0b66d79ebf48129b2e37306d89c8060d69b3860439075ebd6965198b,negative/fear/negative_fear_0890_00031944.mp4,False,
emotion:00031945.mp4,00031945.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Fear,negative,36.407007,7db2683a883f3929e486c983a71cbc2e8b9e1b3ea92c8b5441f0376adcb160c3,negative/fear/negative_fear_0891_00031945.mp4,False,
emotion:00031946.mp4,00031946.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Fear,negative,39.008005,eea3d0285d5bb3162f679fd3b60475bb0c8bcc0fc4a629e64494788d5098e9d1,negative/fear/negative_fear_0892_00031946.mp4,False,
emotion:00031947.mp4,00031947.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Fear,negative,53.1,1e3bfbe4796cf5a1e632f7c4bed1d4c4e01e764866e550be6051aee5526faab6,negative/fear/negative_fear_0893_00031947.mp4,False,
emotion:00031953.mp4,00031953.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Fear,negative,40.841995,bdcee4ae9ef911b514a83a54090cda3f4201e848b79f7aa2979f20ac6842fe95,negative/fear/negative_fear_0894_00031953.mp4,False,
emotion:00031954.mp4,00031954.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Fear,negative,56.516009,1b043b2c71943c727e35134d69616372eafbec34dc13c9bc6af191f66f5e4447,negative/fear/negative_fear_0895_00031954.mp4,False,
emotion:00031956.mp4,00031956.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Fear,negative,60.0,6b080c5ab3cef9d93030b8fd2accba78d8443cfefa05bf18206d88298455b212,negative/fear/negative_fear_0896_00031956.mp4,False,
emotion:00031958.mp4,00031958.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Fear,negative,39.17,674e98e161b89b877fd3292fe8b0df1da48afe49b4b8dd8cf669558b19f49381,negative/fear/negative_fear_0897_00031958.mp4,False,
emotion:00031960.mp4,00031960.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Fear,negative,56.678005,c32324757341cc3d3c007b356b948882fedd76131c4c1059ce6391d0b975f007,negative/fear/negative_fear_0898_00031960.mp4,False,
emotion:00031961.mp4,00031961.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Fear,negative,32.166667,597373b3b858332699784cad585c79f2bb442b3863b93c2a9640cf44758ee01d,negative/fear/negative_fear_0899_00031961.mp4,False,
emotion:00031967.mp4,00031967.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Fear,negative,22.683991,6b4cfbb515b14ab2deedaa556583f4d0ce36500446ef5084c58345f7b4c54d94,negative/fear/negative_fear_0900_00031967.mp4,False,
emotion:00031969.mp4,00031969.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Fear,negative,39.541995,58ba9eee62bf31f8854a59e37cffaa8cb2d5ed1f3bbc79122fef72449820e52b,negative/fear/negative_fear_0901_00031969.mp4,False,
emotion:00031970.mp4,00031970.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Fear,negative,44.0,6f8ae4057beb3c03f7588b6596a6a6d2410ab7802c9bac2e83458669e6bb47cc,negative/fear/negative_fear_0902_00031970.mp4,False,
emotion:00031971.mp4,00031971.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Fear,negative,36.175011,9e972872b7a02b494ee0da5dca1ba65c7d31c710fe669e918eba46e258fb6ea4,negative/fear/negative_fear_0903_00031971.mp4,False,
emotion:00031972.mp4,00031972.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Fear,negative,36.407007,e4e462b81690c6ff2f1c0978f520b89a28cf998b05412f91e9aa4642de539155,negative/fear/negative_fear_0904_00031972.mp4,False,
emotion:00031973.mp4,00031973.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Fear,negative,49.016009,ddcbd834e80c74bfef0520b01fbeecab8901567e82757d55fe2af7e5cbacc578,negative/fear/negative_fear_0905_00031973.mp4,False,
emotion:00031974.mp4,00031974.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Fear,negative,47.878005,fbf7672599a3c5986fc83aa0512a53a988559965ebe982dea4b4971f2811d6da,negative/fear/negative_fear_0906_00031974.mp4,False,
emotion:00031975.mp4,00031975.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Fear,negative,33.480998,dfe0294d121398eecf56bf61957a734f38b118a161b0a190003ca8af83b49290,negative/fear/negative_fear_0907_00031975.mp4,False,
emotion:00031976.mp4,00031976.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Fear,negative,29.766667,48582e07a1d467a3a374c76ea8694593a3fc183e73265d78173e39901d94fc4a,negative/fear/negative_fear_0908_00031976.mp4,False,
emotion:00031979.mp4,00031979.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Fear,negative,48.737007,b36fb468ba9d9d5fcfd5c3eb3d252d0092a8c071ad887ab41bdff046456edb72,negative/fear/negative_fear_0909_00031979.mp4,False,
emotion:00031982.mp4,00031982.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Fear,negative,15.0,9f1f8686f7462645f59702e73366541e651c9817f29e6a538fdc930f5f85bcd9,negative/fear/negative_fear_0910_00031982.mp4,False,
emotion:00031987.mp4,00031987.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Fear,negative,14.000998,99530ebb091f2eb2e28494058c7dd1d8d96527a53b780ce6cdd3b0d3ef174e9f,negative/fear/negative_fear_0911_00031987.mp4,False,
emotion:00031988.mp4,00031988.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Fear,negative,10.053991,c2c478b48b3ea68d654df3252e0f5bbcec7627e3b593805f44668acf1b4b6a9e,negative/fear/negative_fear_0912_00031988.mp4,False,
emotion:00031990.mp4,00031990.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Fear,negative,14.070998,d0e62f92f09828a11e414e0b977e03c1a413f10c9e585c1da95c3ec0e6b4f05a,negative/fear/negative_fear_0913_00031990.mp4,False,
emotion:00031993.mp4,00031993.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Fear,negative,27.84,5fe0fb005aa2b2a835cfebc63d119a12d1e951abf9728264c060f22394c4f3b2,negative/fear/negative_fear_0914_00031993.mp4,False,
emotion:00031994.mp4,00031994.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Fear,negative,11.051995,1bbe5a8395e0421583566474d98150945a8308c86a8fa3b52401d8ed2960b8cd,negative/fear/negative_fear_0915_00031994.mp4,False,
emotion:00031995.mp4,00031995.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Fear,negative,11.980998,319063559d4dec4d3c96b50ac5a0e41e88f469abdbd0eda5ab82a003da991239,negative/fear/negative_fear_0916_00031995.mp4,False,
emotion:00031997.mp4,00031997.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Fear,negative,8.010998,25a3d9b29203c9d9ea83cb05d2fc50bd20f258bcaf69bd66d9da9293dbfe330a,negative/fear/negative_fear_0917_00031997.mp4,False,
emotion:00032000.mp4,00032000.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Fear,negative,14.790998,50b98bdf14cb50d31a3b6a4094cdfac96a29b4f8fcf19caa4d0514d8d2e98bdd,negative/fear/negative_fear_0918_00032000.mp4,False,
emotion:00032009.mp4,00032009.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Fear,negative,14.977007,57e9b2718008444c2f050daf074e57bc159486d87f79abd9e2c602f6e2bb19e8,negative/fear/negative_fear_0919_00032009.mp4,False,
emotion:00032016.mp4,00032016.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Fear,negative,15.019002,3e083562a9aafa21ff66d8e3ad40ccbb1acdf6ca097b03e13c5e7840da2869ff,negative/fear/negative_fear_0920_00032016.mp4,False,
emotion:00032020.mp4,00032020.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Fear,negative,9.408005,b6ec4aaf9c94e9d9ff9c61650ed2b6c330fca219759eafc054198ca2a1778db0,negative/fear/negative_fear_0921_00032020.mp4,False,
emotion:00032023.mp4,00032023.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Fear,negative,11.215011,810a2f11fa56a2771265acd46171cd9f23d36b07ca4650d4ef12da126cab64cd,negative/fear/negative_fear_0922_00032023.mp4,False,
emotion:00032034.mp4,00032034.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Fear,negative,13.12,37b49f72b8730c9a8f83141e9a22f43947b188216f315ee913c666084bcf4980,negative/fear/negative_fear_0923_00032034.mp4,False,
emotion:00032039.mp4,00032039.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Fear,negative,11.477007,e19128e239fa9cac8c9c741014aef9510e330ff60b7ca9545da16abb47792edd,negative/fear/negative_fear_0924_00032039.mp4,False,
emotion:00032040.mp4,00032040.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Fear,negative,13.888005,5e2b5c917599ab6b98d02b40436666f35ac16a2dcae8045a2524147733d42e81,negative/fear/negative_fear_0925_00032040.mp4,False,
emotion:00032042.mp4,00032042.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Fear,negative,14.72,355ac4c7a17b6718db3854a14184b6d0f5ec71afca18657b21a52abfbc3611f7,negative/fear/negative_fear_0926_00032042.mp4,False,
emotion:00032043.mp4,00032043.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Fear,negative,25.17,6ab70052e0cd8a02b0489f7501fc11dade8bc502835e7218924fb7323ed3efff,negative/fear/negative_fear_0927_00032043.mp4,False,
emotion:00032045.mp4,00032045.mp4,eMotions_chunk_064.parquet,datasets/Conna/eMotions/data/eMotions_chunk_064.parquet,bb97b7453720968aa6793bd962a8880a459acadc,Fear,negative,14.016009,1426edfc828266b08d9455f5a5df0f01cf537faca64de2d49c7781bd03d02daf,negative/fear/negative_fear_0928_00032045.mp4,False,
